AUM_usd,participation_cap,impact_coefficient,gross,mean_participation,p95_participation,p99_participation,max_participation,pct_days_above_participation_cap,naive_capacity_p50_usd,naive_capacity_p05_usd,naive_capacity_worst_day_usd,naive_long_capacity_worst_day_usd,naive_short_capacity_worst_day_usd,mean_impact_bps,total_impact_drag_ann_bps,ann_return_gross,ann_return_net,ann_sharpe_net,sharpe_decay_pct_vs_paper,htb_share_short,top10_short_concentration,borrow_feasible
100000000,0.05,0.5,1.4049873606312526,0.0018653047839114585,0.14083064519911204,0.33087503931540513,0.7574854242025809,0.4588150289017341,103693571.33000857,35504046.986201346,6600787.078198359,27178364.76917828,6600787.078198359,1.89303735581432,477.0454136652086,0.04581473948709913,-0.002910373375087816,0.0208092022152975,0.9582144533829368,0.2551332746715955,0.4865081342545344,False
100000000,0.05,1.0,1.4049873606312526,0.0018653047839114585,0.14083064519911204,0.33087503931540513,0.7574854242025809,0.4588150289017341,103693571.33000857,35504046.986201346,6600787.078198359,27178364.76917828,6600787.078198359,3.78607471162864,954.0908273304173,0.04581473948709913,-0.04940125325535949,-0.45423365672655197,1.9121157765593413,0.2551332746715955,0.4865081342545344,False
100000000,0.1,0.3,1.4049873606312526,0.0018653047839114585,0.14083064519911204,0.33087503931540513,0.7574854242025809,0.11777456647398844,207387142.66001713,71008093.97240269,13201574.156396719,54356729.53835656,13201574.156396719,1.135822413488592,286.22724819912514,0.04581473948709913,0.016305761402807484,0.21164440915851068,0.575011226589336,0.2551332746715955,0.4865081342545344,False
100000000,0.1,0.5,1.4049873606312526,0.0018653047839114585,0.14083064519911204,0.33087503931540513,0.7574854242025809,0.11777456647398844,207387142.66001713,71008093.97240269,13201574.156396719,54356729.53835656,13201574.156396719,1.89303735581432,477.0454136652086,0.04581473948709913,-0.002910373375087816,0.0208092022152975,0.9582144533829368,0.2551332746715955,0.4865081342545344,False
100000000,0.1,1.0,1.4049873606312526,0.0018653047839114585,0.14083064519911204,0.33087503931540513,0.7574854242025809,0.11777456647398844,207387142.66001713,71008093.97240269,13201574.156396719,54356729.53835656,13201574.156396719,3.78607471162864,954.0908273304173,0.04581473948709913,-0.04940125325535949,-0.45423365672655197,1.9121157765593413,0.2551332746715955,0.4865081342545344,False
250000000,0.01,0.3,1.4049873606312526,0.0046632619597786465,0.35207661299778015,0.8271875982885127,1.8937135605064523,0.9779624277456648,20738714.266001713,7100809.397240269,1320157.415639672,5435672.953835656,1320157.415639672,1.7958929220467532,452.56501635578184,0.04581473948709913,-0.0004652265567468561,0.04527834915167156,0.9090796201773663,0.2551332746715955,0.4865081342545344,False
250000000,0.01,0.5,1.4049873606312526,0.0046632619597786465,0.35207661299778015,0.8271875982885127,1.8937135605064523,0.9779624277456648,20738714.266001713,7100809.397240269,1320157.415639672,5435672.953835656,1320157.415639672,2.9931548700779227,754.2750272596364,0.04581473948709913,-0.03019338064290744,-0.25577256854932845,1.5135995352396152,0.2551332746715955,0.4865081342545344,False
250000000,0.01,1.0,1.4049873606312526,0.0046632619597786465,0.35207661299778015,0.8271875982885127,1.8937135605064523,0.9779624277456648,20738714.266001713,7100809.397240269,1320157.415639672,5435672.953835656,1320157.415639672,5.986309740155845,1508.5500545192729,0.04581473948709913,-0.10076239396035425,-0.9984647295279949,3.004949256080311,0.2551332746715955,0.4865081342545344,False
250000000,0.05,0.3,1.4049873606312526,0.0046632619597786465,0.35207661299778015,0.8271875982885127,1.8937135605064523,0.9530346820809249,103693571.33000857,35504046.986201346,6600787.078198359,27178364.76917828,6600787.078198359,1.7958929220467532,452.56501635578184,0.04581473948709913,-0.0004652265567468561,0.04527834915167156,0.9090796201773663,0.2551332746715955,0.4865081342545344,False
250000000,0.05,0.5,1.4049873606312526,0.0046632619597786465,0.35207661299778015,0.8271875982885127,1.8937135605064523,0.9530346820809249,103693571.33000857,35504046.986201346,6600787.078198359,27178364.76917828,6600787.078198359,2.9931548700779227,754.2750272596364,0.04581473948709913,-0.03019338064290744,-0.25577256854932845,1.5135995352396152,0.2551332746715955,0.4865081342545344,False
