date,variant,rolling_12m_drawdown
2017-12-28,V1_raw_fm_weekly_adv20,-0.22902319706811036
2017-12-29,V1_raw_fm_weekly_adv20,-0.2300320707064164
2018-01-02,V1_raw_fm_weekly_adv20,-0.2163083706837413
2018-01-03,V1_raw_fm_weekly_adv20,-0.21777466556822778
2018-01-04,V1_raw_fm_weekly_adv20,-0.23025359019696445
2018-01-05,V1_raw_fm_weekly_adv20,-0.23591606765830675
2018-01-08,V1_raw_fm_weekly_adv20,-0.23286664623296294
2018-01-09,V1_raw_fm_weekly_adv20,-0.24270591205612113
2018-01-10,V1_raw_fm_weekly_adv20,-0.24673119269661126
2018-01-11,V1_raw_fm_weekly_adv20,-0.24285024889464601
2018-01-12,V1_raw_fm_weekly_adv20,-0.24576058798895517
2018-01-16,V1_raw_fm_weekly_adv20,-0.2531203814368925
2018-01-17,V1_raw_fm_weekly_adv20,-0.2582232307979432
2018-01-18,V1_raw_fm_weekly_adv20,-0.2591646831201898
2018-01-19,V1_raw_fm_weekly_adv20,-0.261982799284582
2018-01-22,V1_raw_fm_weekly_adv20,-0.2615044391973629
2018-01-23,V1_raw_fm_weekly_adv20,-0.2593755152638455
2018-01-24,V1_raw_fm_weekly_adv20,-0.2580554072535959
2018-01-25,V1_raw_fm_weekly_adv20,-0.25808740560962984
2018-01-26,V1_raw_fm_weekly_adv20,-0.2582867145750426
2018-01-29,V1_raw_fm_weekly_adv20,-0.25649200022446983
2018-01-30,V1_raw_fm_weekly_adv20,-0.2575129641176883
2018-01-31,V1_raw_fm_weekly_adv20,-0.2581255280952235
2018-02-01,V1_raw_fm_weekly_adv20,-0.26167674668637997
2018-02-02,V1_raw_fm_weekly_adv20,-0.2622144285383716
2018-02-05,V1_raw_fm_weekly_adv20,-0.2600252054031337
2018-02-06,V1_raw_fm_weekly_adv20,-0.24991233975989213
2018-02-07,V1_raw_fm_weekly_adv20,-0.25220514185357157
2018-02-08,V1_raw_fm_weekly_adv20,-0.2567761368838708
2018-02-09,V1_raw_fm_weekly_adv20,-0.2655544670790285
2018-02-12,V1_raw_fm_weekly_adv20,-0.2681676135284914
2018-02-13,V1_raw_fm_weekly_adv20,-0.2749574065176237
2018-02-14,V1_raw_fm_weekly_adv20,-0.27488125679408826
2018-02-15,V1_raw_fm_weekly_adv20,-0.2775782251979365
2018-02-16,V1_raw_fm_weekly_adv20,-0.272316694708295
2018-02-20,V1_raw_fm_weekly_adv20,-0.27075320576970996
2018-02-21,V1_raw_fm_weekly_adv20,-0.2748703293810665
2018-02-22,V1_raw_fm_weekly_adv20,-0.26910366236269234
2018-02-23,V1_raw_fm_weekly_adv20,-0.27007397953251344
2018-02-26,V1_raw_fm_weekly_adv20,-0.2708014063470735
2018-02-27,V1_raw_fm_weekly_adv20,-0.27446498629639027
2018-02-28,V1_raw_fm_weekly_adv20,-0.2637365684294575
2018-03-01,V1_raw_fm_weekly_adv20,-0.2630933671955449
2018-03-02,V1_raw_fm_weekly_adv20,-0.26080565346876594
2018-03-05,V1_raw_fm_weekly_adv20,-0.25553333461056915
2018-03-06,V1_raw_fm_weekly_adv20,-0.2530623367337751
2018-03-07,V1_raw_fm_weekly_adv20,-0.24409811373439694
2018-03-08,V1_raw_fm_weekly_adv20,-0.24337108972836974
2018-03-09,V1_raw_fm_weekly_adv20,-0.24066981018982048
2018-03-12,V1_raw_fm_weekly_adv20,-0.23319916111754935
2018-03-13,V1_raw_fm_weekly_adv20,-0.2332506407179954
2018-03-14,V1_raw_fm_weekly_adv20,-0.2324082303271794
2018-03-15,V1_raw_fm_weekly_adv20,-0.2401305341319251
2018-03-16,V1_raw_fm_weekly_adv20,-0.23806181861057052
2018-03-19,V1_raw_fm_weekly_adv20,-0.2399520424114049
2018-03-20,V1_raw_fm_weekly_adv20,-0.24798171214237785
2018-03-21,V1_raw_fm_weekly_adv20,-0.23463071742115993
2018-03-22,V1_raw_fm_weekly_adv20,-0.23296240738091423
2018-03-23,V1_raw_fm_weekly_adv20,-0.23135119151674977
2018-03-26,V1_raw_fm_weekly_adv20,-0.2408336511428475
2018-03-27,V1_raw_fm_weekly_adv20,-0.23934701673254966
2018-03-28,V1_raw_fm_weekly_adv20,-0.2442983355230809
2018-03-29,V1_raw_fm_weekly_adv20,-0.2490570895129688
2018-04-02,V1_raw_fm_weekly_adv20,-0.24595316229213782
2018-04-03,V1_raw_fm_weekly_adv20,-0.24644983787129426
2018-04-04,V1_raw_fm_weekly_adv20,-0.23697626844726394
2018-04-05,V1_raw_fm_weekly_adv20,-0.23886194280396422
2018-04-06,V1_raw_fm_weekly_adv20,-0.23817992430213852
2018-04-09,V1_raw_fm_weekly_adv20,-0.24233990847044606
2018-04-10,V1_raw_fm_weekly_adv20,-0.2403878983515414
2018-04-11,V1_raw_fm_weekly_adv20,-0.24215836806178437
2018-04-12,V1_raw_fm_weekly_adv20,-0.24125261868716452
2018-04-13,V1_raw_fm_weekly_adv20,-0.23987478901131987
2018-04-16,V1_raw_fm_weekly_adv20,-0.2475327227236539
2018-04-17,V1_raw_fm_weekly_adv20,-0.2427015471113766
2018-04-18,V1_raw_fm_weekly_adv20,-0.23501408894228104
2018-04-19,V1_raw_fm_weekly_adv20,-0.23542061956262528
2018-04-20,V1_raw_fm_weekly_adv20,-0.24208383927652288
2018-04-23,V1_raw_fm_weekly_adv20,-0.24300057836118283
2018-04-24,V1_raw_fm_weekly_adv20,-0.243997404592458
2018-04-25,V1_raw_fm_weekly_adv20,-0.24725556823492434
2018-04-26,V1_raw_fm_weekly_adv20,-0.23834744855512624
2018-04-27,V1_raw_fm_weekly_adv20,-0.22888524221064277
2018-04-30,V1_raw_fm_weekly_adv20,-0.23001105213582218
2018-05-01,V1_raw_fm_weekly_adv20,-0.22256077448826184
2018-05-02,V1_raw_fm_weekly_adv20,-0.20842829519024653
2018-05-03,V1_raw_fm_weekly_adv20,-0.20548593690033556
2018-05-04,V1_raw_fm_weekly_adv20,-0.20381675253158904
2018-05-07,V1_raw_fm_weekly_adv20,-0.2013630079471982
2018-05-08,V1_raw_fm_weekly_adv20,-0.19738510511920726
2018-05-09,V1_raw_fm_weekly_adv20,-0.19645062427187787
2018-05-10,V1_raw_fm_weekly_adv20,-0.19918202507179406
2018-05-11,V1_raw_fm_weekly_adv20,-0.19406331855413383
2018-05-14,V1_raw_fm_weekly_adv20,-0.18475217442229408
2018-05-15,V1_raw_fm_weekly_adv20,-0.19012073860311351
2018-05-16,V1_raw_fm_weekly_adv20,-0.1830834606059889
2018-05-17,V1_raw_fm_weekly_adv20,-0.1797408434313491
2018-05-18,V1_raw_fm_weekly_adv20,-0.18051109297101053
2018-05-21,V1_raw_fm_weekly_adv20,-0.19039079460447517
2018-05-22,V1_raw_fm_weekly_adv20,-0.18108107962881947
2018-05-23,V1_raw_fm_weekly_adv20,-0.18556414281588163
2018-05-24,V1_raw_fm_weekly_adv20,-0.18492125878912413
2018-05-25,V1_raw_fm_weekly_adv20,-0.18070986217689122
2018-05-29,V1_raw_fm_weekly_adv20,-0.17872224086511068
2018-05-30,V1_raw_fm_weekly_adv20,-0.17911346889753843
2018-05-31,V1_raw_fm_weekly_adv20,-0.18348928254284425
2018-06-01,V1_raw_fm_weekly_adv20,-0.19284957943101122
2018-06-04,V1_raw_fm_weekly_adv20,-0.19514463947062988
2018-06-05,V1_raw_fm_weekly_adv20,-0.19706410806052432
2018-06-06,V1_raw_fm_weekly_adv20,-0.19579176862586145
2018-06-07,V1_raw_fm_weekly_adv20,-0.18828613504644565
2018-06-08,V1_raw_fm_weekly_adv20,-0.19332481972800808
2018-06-11,V1_raw_fm_weekly_adv20,-0.20013562118680672
2018-06-12,V1_raw_fm_weekly_adv20,-0.20420274476898947
2018-06-13,V1_raw_fm_weekly_adv20,-0.20377913735424003
2018-06-14,V1_raw_fm_weekly_adv20,-0.19473117763563352
2018-06-15,V1_raw_fm_weekly_adv20,-0.19318908239742627
2018-06-18,V1_raw_fm_weekly_adv20,-0.1927074828963743
2018-06-19,V1_raw_fm_weekly_adv20,-0.19145473157432003
2018-06-20,V1_raw_fm_weekly_adv20,-0.18206680293077704
2018-06-21,V1_raw_fm_weekly_adv20,-0.19044238247350154
2018-06-22,V1_raw_fm_weekly_adv20,-0.1918139522317489
2018-06-25,V1_raw_fm_weekly_adv20,-0.19635189031146472
2018-06-26,V1_raw_fm_weekly_adv20,-0.19624865674660363
2018-06-27,V1_raw_fm_weekly_adv20,-0.19153982274799652
2018-06-28,V1_raw_fm_weekly_adv20,-0.19861200851831518
2018-06-29,V1_raw_fm_weekly_adv20,-0.19949425978607938
2018-07-02,V1_raw_fm_weekly_adv20,-0.20284005860015208
2018-07-03,V1_raw_fm_weekly_adv20,-0.21067959360789779
2018-07-05,V1_raw_fm_weekly_adv20,-0.19837678511299806
2018-07-06,V1_raw_fm_weekly_adv20,-0.1894223321732803
2018-07-09,V1_raw_fm_weekly_adv20,-0.18271919012372817
2018-07-10,V1_raw_fm_weekly_adv20,-0.1857514847068663
2018-07-11,V1_raw_fm_weekly_adv20,-0.2039790541092137
2018-07-12,V1_raw_fm_weekly_adv20,-0.21242522658179797
2018-07-13,V1_raw_fm_weekly_adv20,-0.22043331218361084
2018-07-16,V1_raw_fm_weekly_adv20,-0.21806351073612618
2018-07-17,V1_raw_fm_weekly_adv20,-0.2149151205199369
2018-07-18,V1_raw_fm_weekly_adv20,-0.2067442890031016
2018-07-19,V1_raw_fm_weekly_adv20,-0.21891572825781802
2018-07-20,V1_raw_fm_weekly_adv20,-0.23089934273245827
2018-07-23,V1_raw_fm_weekly_adv20,-0.2267020632975576
2018-07-24,V1_raw_fm_weekly_adv20,-0.23919045944776485
2018-07-25,V1_raw_fm_weekly_adv20,-0.24285262880484537
2018-07-26,V1_raw_fm_weekly_adv20,-0.24105090733496082
2018-07-27,V1_raw_fm_weekly_adv20,-0.23817571873020194
2018-07-30,V1_raw_fm_weekly_adv20,-0.2298765349835329
2018-07-31,V1_raw_fm_weekly_adv20,-0.23273224636222611
2018-08-01,V1_raw_fm_weekly_adv20,-0.23644357376306568
2018-08-02,V1_raw_fm_weekly_adv20,-0.23519247551210987
2018-08-03,V1_raw_fm_weekly_adv20,-0.2384124048113011
2018-08-06,V1_raw_fm_weekly_adv20,-0.24171018855150062
2018-08-07,V1_raw_fm_weekly_adv20,-0.23821830558498025
2018-08-08,V1_raw_fm_weekly_adv20,-0.24033783324186642
2018-08-09,V1_raw_fm_weekly_adv20,-0.23767575150250442
2018-08-10,V1_raw_fm_weekly_adv20,-0.23130657251350228
2018-08-13,V1_raw_fm_weekly_adv20,-0.23600074862247788
2018-08-14,V1_raw_fm_weekly_adv20,-0.23599306830718203
2018-08-15,V1_raw_fm_weekly_adv20,-0.2392591898158577
2018-08-16,V1_raw_fm_weekly_adv20,-0.23604570375042488
2018-08-17,V1_raw_fm_weekly_adv20,-0.23629964665509173
2018-08-20,V1_raw_fm_weekly_adv20,-0.2344527733615659
2018-08-21,V1_raw_fm_weekly_adv20,-0.22628734116863825
2018-08-22,V1_raw_fm_weekly_adv20,-0.22767754962793518
2018-08-23,V1_raw_fm_weekly_adv20,-0.23647348844383476
2018-08-24,V1_raw_fm_weekly_adv20,-0.23332059214849488
2018-08-27,V1_raw_fm_weekly_adv20,-0.2243627037520438
2018-08-28,V1_raw_fm_weekly_adv20,-0.223041753631242
2018-08-29,V1_raw_fm_weekly_adv20,-0.22570580650292016
2018-08-30,V1_raw_fm_weekly_adv20,-0.2334993942509701
2018-08-31,V1_raw_fm_weekly_adv20,-0.2376838039654049
2018-09-04,V1_raw_fm_weekly_adv20,-0.25418331388945703
2018-09-05,V1_raw_fm_weekly_adv20,-0.2704269667865409
2018-09-06,V1_raw_fm_weekly_adv20,-0.2899579625680663
2018-09-07,V1_raw_fm_weekly_adv20,-0.29201631473088097
2018-09-10,V1_raw_fm_weekly_adv20,-0.28302754453107015
2018-09-11,V1_raw_fm_weekly_adv20,-0.29154704857364666
2018-09-12,V1_raw_fm_weekly_adv20,-0.28989260787257076
2018-09-13,V1_raw_fm_weekly_adv20,-0.2930360464787918
2018-09-14,V1_raw_fm_weekly_adv20,-0.2856752835575228
2018-09-17,V1_raw_fm_weekly_adv20,-0.28550684013373484
2018-09-18,V1_raw_fm_weekly_adv20,-0.2840564111544829
2018-09-19,V1_raw_fm_weekly_adv20,-0.2712632578364492
2018-09-20,V1_raw_fm_weekly_adv20,-0.28009525037195016
2018-09-21,V1_raw_fm_weekly_adv20,-0.2829013110276163
2018-09-24,V1_raw_fm_weekly_adv20,-0.28674969023404795
2018-09-25,V1_raw_fm_weekly_adv20,-0.2909334657714998
2018-09-26,V1_raw_fm_weekly_adv20,-0.29667347309421666
2018-09-27,V1_raw_fm_weekly_adv20,-0.30393682560789914
2018-09-28,V1_raw_fm_weekly_adv20,-0.3027898295747218
2018-10-01,V1_raw_fm_weekly_adv20,-0.30043361185699535
2018-10-02,V1_raw_fm_weekly_adv20,-0.29789728437129503
2018-10-03,V1_raw_fm_weekly_adv20,-0.298696164677421
2018-10-04,V1_raw_fm_weekly_adv20,-0.3063314703066987
2018-10-05,V1_raw_fm_weekly_adv20,-0.30711622685180884
2018-10-08,V1_raw_fm_weekly_adv20,-0.3062956940085805
2018-10-09,V1_raw_fm_weekly_adv20,-0.30456618421192305
2018-10-10,V1_raw_fm_weekly_adv20,-0.30064761692751374
2018-10-11,V1_raw_fm_weekly_adv20,-0.29285020281852614
2018-10-12,V1_raw_fm_weekly_adv20,-0.29684445891841693
2018-10-15,V1_raw_fm_weekly_adv20,-0.30043483379004565
2018-10-16,V1_raw_fm_weekly_adv20,-0.29167290284558345
2018-10-17,V1_raw_fm_weekly_adv20,-0.2962283243601884
2018-10-18,V1_raw_fm_weekly_adv20,-0.31163647604107547
2018-10-19,V1_raw_fm_weekly_adv20,-0.3210019315771314
2018-10-22,V1_raw_fm_weekly_adv20,-0.32833653003178187
2018-10-23,V1_raw_fm_weekly_adv20,-0.323018932429986
2018-10-24,V1_raw_fm_weekly_adv20,-0.3344475229980779
2018-10-25,V1_raw_fm_weekly_adv20,-0.3183755298998827
2018-10-26,V1_raw_fm_weekly_adv20,-0.31975343848879234
2018-10-29,V1_raw_fm_weekly_adv20,-0.3296898322683085
2018-10-30,V1_raw_fm_weekly_adv20,-0.3240796724721581
2018-10-31,V1_raw_fm_weekly_adv20,-0.31344310828010624
2018-11-01,V1_raw_fm_weekly_adv20,-0.2766956244157692
2018-11-02,V1_raw_fm_weekly_adv20,-0.2773891766863561
2018-11-05,V1_raw_fm_weekly_adv20,-0.2827004925561436
2018-11-06,V1_raw_fm_weekly_adv20,-0.2880372213272254
2018-11-07,V1_raw_fm_weekly_adv20,-0.28290949826956757
2018-11-08,V1_raw_fm_weekly_adv20,-0.29727302559267055
2018-11-09,V1_raw_fm_weekly_adv20,-0.3080971464565747
2018-11-12,V1_raw_fm_weekly_adv20,-0.3243390104837568
2018-11-13,V1_raw_fm_weekly_adv20,-0.3129718088274983
2018-11-14,V1_raw_fm_weekly_adv20,-0.30286758869046737
2018-11-15,V1_raw_fm_weekly_adv20,-0.30481301457034926
2018-11-16,V1_raw_fm_weekly_adv20,-0.31048516830538053
2018-11-19,V1_raw_fm_weekly_adv20,-0.33053716585400217
2018-11-20,V1_raw_fm_weekly_adv20,-0.3142325064852102
2018-11-21,V1_raw_fm_weekly_adv20,-0.30426700217427516
2018-11-23,V1_raw_fm_weekly_adv20,-0.3104205102944674
2018-11-26,V1_raw_fm_weekly_adv20,-0.29498830792698116
2018-11-27,V1_raw_fm_weekly_adv20,-0.2900135468471621
2018-11-28,V1_raw_fm_weekly_adv20,-0.28481398222068044
2018-11-29,V1_raw_fm_weekly_adv20,-0.29655910078548875
2018-11-30,V1_raw_fm_weekly_adv20,-0.2995123262334334
2018-12-03,V1_raw_fm_weekly_adv20,-0.2936557632375695
2018-12-04,V1_raw_fm_weekly_adv20,-0.31383878905082274
2018-12-06,V1_raw_fm_weekly_adv20,-0.30488812763188733
2018-12-07,V1_raw_fm_weekly_adv20,-0.31639471248271456
2018-12-10,V1_raw_fm_weekly_adv20,-0.3199774865161078
2018-12-11,V1_raw_fm_weekly_adv20,-0.32237561984055385
2018-12-12,V1_raw_fm_weekly_adv20,-0.31631024928367923
2018-12-13,V1_raw_fm_weekly_adv20,-0.32403700304355043
2018-12-14,V1_raw_fm_weekly_adv20,-0.3232936211219746
2018-12-17,V1_raw_fm_weekly_adv20,-0.32277713618022774
2018-12-18,V1_raw_fm_weekly_adv20,-0.3211070807104721
2018-12-19,V1_raw_fm_weekly_adv20,-0.3270414936816223
2018-12-20,V1_raw_fm_weekly_adv20,-0.3315647215337525
2018-12-21,V1_raw_fm_weekly_adv20,-0.34053755219961435
2018-12-24,V1_raw_fm_weekly_adv20,-0.33024677289944426
2018-12-26,V1_raw_fm_weekly_adv20,-0.3198975068692944
2018-12-27,V1_raw_fm_weekly_adv20,-0.3198730142768267
2018-12-28,V1_raw_fm_weekly_adv20,-0.32056549440104876
2018-12-31,V1_raw_fm_weekly_adv20,-0.3193625590025224
2019-01-02,V1_raw_fm_weekly_adv20,-0.3064012693690187
2019-01-03,V1_raw_fm_weekly_adv20,-0.32026211618464306
2019-01-04,V1_raw_fm_weekly_adv20,-0.318076200649409
2019-01-07,V1_raw_fm_weekly_adv20,-0.31049187812905577
2019-01-08,V1_raw_fm_weekly_adv20,-0.30876563877222873
2019-01-09,V1_raw_fm_weekly_adv20,-0.30074917390754274
2019-01-10,V1_raw_fm_weekly_adv20,-0.29441578873099705
2019-01-11,V1_raw_fm_weekly_adv20,-0.2949544904220961
2019-01-14,V1_raw_fm_weekly_adv20,-0.3076075513273989
2019-01-15,V1_raw_fm_weekly_adv20,-0.3090886246930773
2019-01-16,V1_raw_fm_weekly_adv20,-0.3045394601967233
2019-01-17,V1_raw_fm_weekly_adv20,-0.3003522437692271
2019-01-18,V1_raw_fm_weekly_adv20,-0.29518113014228864
2019-01-22,V1_raw_fm_weekly_adv20,-0.2957787967110175
2019-01-23,V1_raw_fm_weekly_adv20,-0.2936772898966077
2019-01-24,V1_raw_fm_weekly_adv20,-0.2753176548077366
2019-01-25,V1_raw_fm_weekly_adv20,-0.26725215365617083
2019-01-28,V1_raw_fm_weekly_adv20,-0.26881566500014975
2019-01-29,V1_raw_fm_weekly_adv20,-0.26372896663431067
2019-01-30,V1_raw_fm_weekly_adv20,-0.2567830962226926
2019-01-31,V1_raw_fm_weekly_adv20,-0.2511352300788523
2019-02-01,V1_raw_fm_weekly_adv20,-0.25217574131978227
2019-02-04,V1_raw_fm_weekly_adv20,-0.2497432102311541
2019-02-05,V1_raw_fm_weekly_adv20,-0.2450454882445956
2019-02-06,V1_raw_fm_weekly_adv20,-0.24934224868097354
2019-02-07,V1_raw_fm_weekly_adv20,-0.26918532090026415
2019-02-08,V1_raw_fm_weekly_adv20,-0.27136636633794087
2019-02-11,V1_raw_fm_weekly_adv20,-0.2682359094393887
2019-02-12,V1_raw_fm_weekly_adv20,-0.26253554805898616
2019-02-13,V1_raw_fm_weekly_adv20,-0.25827442611029117
2019-02-14,V1_raw_fm_weekly_adv20,-0.2532963504500163
2019-02-15,V1_raw_fm_weekly_adv20,-0.2553955626199984
2019-02-19,V1_raw_fm_weekly_adv20,-0.24874154096262424
2019-02-20,V1_raw_fm_weekly_adv20,-0.24985286475427715
2019-02-21,V1_raw_fm_weekly_adv20,-0.25852794774107823
2019-02-22,V1_raw_fm_weekly_adv20,-0.25467596168751994
2019-02-25,V1_raw_fm_weekly_adv20,-0.2520599060221025
2019-02-26,V1_raw_fm_weekly_adv20,-0.25053991371723117
2019-02-27,V1_raw_fm_weekly_adv20,-0.2542766001346829
2019-02-28,V1_raw_fm_weekly_adv20,-0.2539469174868766
2019-03-01,V1_raw_fm_weekly_adv20,-0.2574821196569571
2019-03-04,V1_raw_fm_weekly_adv20,-0.2606829536121589
2019-03-05,V1_raw_fm_weekly_adv20,-0.265731634425209
2019-03-06,V1_raw_fm_weekly_adv20,-0.2818640008976422
2019-03-07,V1_raw_fm_weekly_adv20,-0.2854426267564585
2019-03-08,V1_raw_fm_weekly_adv20,-0.28634002098741274
2019-03-11,V1_raw_fm_weekly_adv20,-0.2826915476130384
2019-03-12,V1_raw_fm_weekly_adv20,-0.2823374357977504
2019-03-13,V1_raw_fm_weekly_adv20,-0.2850929571146975
2019-03-14,V1_raw_fm_weekly_adv20,-0.2919022628928002
2019-03-15,V1_raw_fm_weekly_adv20,-0.2925889736079026
2019-03-18,V1_raw_fm_weekly_adv20,-0.28766517165627403
2019-03-19,V1_raw_fm_weekly_adv20,-0.2874349016936141
2019-03-20,V1_raw_fm_weekly_adv20,-0.2887585552506484
2019-03-21,V1_raw_fm_weekly_adv20,-0.2717364129400285
2019-03-22,V1_raw_fm_weekly_adv20,-0.2851691794393312
2019-03-25,V1_raw_fm_weekly_adv20,-0.29314502388639707
2019-03-26,V1_raw_fm_weekly_adv20,-0.2935515544643875
2019-03-27,V1_raw_fm_weekly_adv20,-0.28965776706135504
2019-03-28,V1_raw_fm_weekly_adv20,-0.2879233469136525
2019-03-29,V1_raw_fm_weekly_adv20,-0.2850320897879717
2019-04-01,V1_raw_fm_weekly_adv20,-0.27804313282064164
2019-04-02,V1_raw_fm_weekly_adv20,-0.27719212367462165
2019-04-03,V1_raw_fm_weekly_adv20,-0.2726771587111284
2019-04-04,V1_raw_fm_weekly_adv20,-0.27575002376788205
2019-04-05,V1_raw_fm_weekly_adv20,-0.270206628584592
2019-04-08,V1_raw_fm_weekly_adv20,-0.267447261722207
2019-04-09,V1_raw_fm_weekly_adv20,-0.2697082833685551
2019-04-10,V1_raw_fm_weekly_adv20,-0.26759635681244665
2019-04-11,V1_raw_fm_weekly_adv20,-0.2713363580656032
2019-04-12,V1_raw_fm_weekly_adv20,-0.2683463565761074
2019-04-15,V1_raw_fm_weekly_adv20,-0.269166653391705
2019-04-16,V1_raw_fm_weekly_adv20,-0.2593470023067548
2019-04-17,V1_raw_fm_weekly_adv20,-0.2642437717164414
2019-04-18,V1_raw_fm_weekly_adv20,-0.2663240892632768
2019-04-22,V1_raw_fm_weekly_adv20,-0.26154022487489126
2019-04-23,V1_raw_fm_weekly_adv20,-0.2581791643879926
2019-04-24,V1_raw_fm_weekly_adv20,-0.25102487890357117
2019-04-25,V1_raw_fm_weekly_adv20,-0.2579215465781547
2019-04-26,V1_raw_fm_weekly_adv20,-0.2532559470891974
2019-04-29,V1_raw_fm_weekly_adv20,-0.2598657832649697
2019-04-30,V1_raw_fm_weekly_adv20,-0.26704946067214785
2019-05-01,V1_raw_fm_weekly_adv20,-0.2644358530155597
2019-05-02,V1_raw_fm_weekly_adv20,-0.26989277996505656
2019-05-03,V1_raw_fm_weekly_adv20,-0.2725153322057918
2019-05-06,V1_raw_fm_weekly_adv20,-0.26793785450343166
2019-05-07,V1_raw_fm_weekly_adv20,-0.28009932703114737
2019-05-08,V1_raw_fm_weekly_adv20,-0.28498863730889923
2019-05-09,V1_raw_fm_weekly_adv20,-0.2874824830954459
2019-05-10,V1_raw_fm_weekly_adv20,-0.2961492450708514
2019-05-13,V1_raw_fm_weekly_adv20,-0.30904798601902284
2019-05-14,V1_raw_fm_weekly_adv20,-0.30853557535093834
2019-05-15,V1_raw_fm_weekly_adv20,-0.31452149739479096
2019-05-16,V1_raw_fm_weekly_adv20,-0.31483383649532004
2019-05-17,V1_raw_fm_weekly_adv20,-0.32545089832726914
2019-05-20,V1_raw_fm_weekly_adv20,-0.3289338692044881
2019-05-21,V1_raw_fm_weekly_adv20,-0.32383109426832635
2019-05-22,V1_raw_fm_weekly_adv20,-0.3309119290774454
2019-05-23,V1_raw_fm_weekly_adv20,-0.33869271487460473
2019-05-24,V1_raw_fm_weekly_adv20,-0.3368647636805302
2019-05-28,V1_raw_fm_weekly_adv20,-0.33938174126184506
2019-05-29,V1_raw_fm_weekly_adv20,-0.3424727338248986
2019-05-30,V1_raw_fm_weekly_adv20,-0.34869600543038604
2019-05-31,V1_raw_fm_weekly_adv20,-0.3489587721570272
2019-06-03,V1_raw_fm_weekly_adv20,-0.335562452843431
2019-06-04,V1_raw_fm_weekly_adv20,-0.320718746886158
2019-06-05,V1_raw_fm_weekly_adv20,-0.3245869905238514
2019-06-06,V1_raw_fm_weekly_adv20,-0.3264951253791506
2019-06-07,V1_raw_fm_weekly_adv20,-0.32948586401542246
2019-06-10,V1_raw_fm_weekly_adv20,-0.32680340916503936
2019-06-11,V1_raw_fm_weekly_adv20,-0.3244727083527843
2019-06-12,V1_raw_fm_weekly_adv20,-0.3354223949120385
2019-06-13,V1_raw_fm_weekly_adv20,-0.32953237302555016
2019-06-14,V1_raw_fm_weekly_adv20,-0.33183294615125114
2019-06-17,V1_raw_fm_weekly_adv20,-0.330576085943301
2019-06-18,V1_raw_fm_weekly_adv20,-0.32111753058086945
2019-06-19,V1_raw_fm_weekly_adv20,-0.32128565267798603
2019-06-20,V1_raw_fm_weekly_adv20,-0.31815332907245764
2019-06-21,V1_raw_fm_weekly_adv20,-0.32216708301245234
2019-06-24,V1_raw_fm_weekly_adv20,-0.32422216892704314
2019-06-25,V1_raw_fm_weekly_adv20,-0.33174128905093114
2019-06-26,V1_raw_fm_weekly_adv20,-0.32313200178150914
2019-06-27,V1_raw_fm_weekly_adv20,-0.32187511489434795
2019-06-28,V1_raw_fm_weekly_adv20,-0.3213810342858824
2019-07-01,V1_raw_fm_weekly_adv20,-0.31754239422474273
2019-07-02,V1_raw_fm_weekly_adv20,-0.3284348318170982
2019-07-03,V1_raw_fm_weekly_adv20,-0.32779494153324784
2019-07-05,V1_raw_fm_weekly_adv20,-0.3243856810602517
2019-07-08,V1_raw_fm_weekly_adv20,-0.32755621265705426
2019-07-09,V1_raw_fm_weekly_adv20,-0.3306761084686003
2019-07-10,V1_raw_fm_weekly_adv20,-0.33512061322402564
2019-07-11,V1_raw_fm_weekly_adv20,-0.3360955029862196
2019-07-12,V1_raw_fm_weekly_adv20,-0.31873825810797785
2019-07-15,V1_raw_fm_weekly_adv20,-0.31794190038519377
2019-07-16,V1_raw_fm_weekly_adv20,-0.31446229640301215
2019-07-17,V1_raw_fm_weekly_adv20,-0.3216653067611994
2019-07-18,V1_raw_fm_weekly_adv20,-0.3261489754927356
2019-07-19,V1_raw_fm_weekly_adv20,-0.32669797501442766
2019-07-22,V1_raw_fm_weekly_adv20,-0.31961159613308987
2019-07-23,V1_raw_fm_weekly_adv20,-0.3056550561921425
2019-07-24,V1_raw_fm_weekly_adv20,-0.3019907110273812
2019-07-25,V1_raw_fm_weekly_adv20,-0.30435580978420707
2019-07-26,V1_raw_fm_weekly_adv20,-0.30366313866404493
2019-07-29,V1_raw_fm_weekly_adv20,-0.3055361960116225
2019-07-30,V1_raw_fm_weekly_adv20,-0.29618789814510993
2019-07-31,V1_raw_fm_weekly_adv20,-0.30199408916722814
2019-08-01,V1_raw_fm_weekly_adv20,-0.31297704217803823
2019-08-02,V1_raw_fm_weekly_adv20,-0.3097831302885259
2019-08-05,V1_raw_fm_weekly_adv20,-0.30738092352597546
2019-08-06,V1_raw_fm_weekly_adv20,-0.31486446730373974
2019-08-07,V1_raw_fm_weekly_adv20,-0.3141078493067172
2019-08-08,V1_raw_fm_weekly_adv20,-0.3130490669301341
2019-08-09,V1_raw_fm_weekly_adv20,-0.3212456183355975
2019-08-12,V1_raw_fm_weekly_adv20,-0.32997123981151955
2019-08-13,V1_raw_fm_weekly_adv20,-0.3280001737248571
2019-08-14,V1_raw_fm_weekly_adv20,-0.3349346174031781
2019-08-15,V1_raw_fm_weekly_adv20,-0.3471439731957475
2019-08-16,V1_raw_fm_weekly_adv20,-0.33369529422380784
