date,weight_l1,gross_diff,return_diff_bps,beta_diff
2016-08-10,0.28985654090317403,4.440892098500626e-16,6.560904550357121,2.7755575615628914e-16
2016-08-11,0.3068134468063609,0.0,1.0551218800523106,9.71445146547012e-16
2016-08-12,0.33373370008169295,4.440892098500626e-16,0.3362044291869114,1.1379786002407855e-15
2016-08-15,0.33322424194256256,2.220446049250313e-16,9.33027953213711,8.326672684688674e-17
2016-08-16,0.2823943049818036,4.440892098500626e-16,8.454545985017917,4.163336342344337e-16
2016-08-17,0.2621859435356594,4.440892098500626e-16,1.2141345323196184,1.3877787807814457e-16
2016-08-18,0.2633987220994238,0.0,1.8916782414195916,2.7755575615628914e-16
2016-08-19,0.2589577973806252,0.0,0.9083837317891571,2.220446049250313e-16
2016-08-22,0.2631732288070455,0.0,9.082682273829427,6.938893903907228e-16
2016-08-23,0.24248623457164842,0.0,1.8590292326739954,2.914335439641036e-16
2016-08-24,0.24909937695024142,0.0,3.5434649268020237,5.967448757360216e-16
2016-08-25,0.2526022055224586,6.661338147750939e-16,8.288227720014374,4.163336342344337e-16
2016-08-26,0.2533883057403134,2.220446049250313e-16,15.983312962239955,3.885780586188048e-16
2016-08-29,0.2566954991804815,4.440892098500626e-16,1.6215083181120153,7.216449660063518e-16
2016-08-30,0.12858174850503723,4.440892098500626e-16,1.4748434458635558,1.3322676295501878e-15
2016-08-31,0.125953629717492,4.440892098500626e-16,1.2977996036218138,4.996003610813204e-16
2016-09-01,0.1245725195273291,0.0,0.7772672225803481,4.440892098500626e-16
2016-09-02,0.1248855154125938,0.0,1.0975356157612153,5.551115123125783e-17
2016-09-06,0.12404909333910145,4.440892098500626e-16,0.5174932313815449,1.1102230246251565e-16
2016-09-07,0.05332806364796644,0.0,0.5315590762223001,2.7755575615628914e-16
2016-09-08,0.0604930388312648,0.0,0.27151708459995094,0.0
2016-09-09,0.05812538486533499,2.220446049250313e-16,0.7330005524878308,1.2212453270876722e-15
2016-09-12,0.05259797201445102,0.0,0.4769561870811897,7.216449660063518e-16
2016-09-13,0.06359207791519876,2.220446049250313e-16,1.3181431798357877,4.996003610813204e-16
2016-09-14,0.015177494659299373,8.881784197001252e-16,0.1599428838527017,4.440892098500626e-16
2016-09-15,0.016969890701172184,0.0,0.40757407280794367,1.5265566588595902e-15
2016-09-16,0.019796692208305156,2.220446049250313e-16,0.512382616631394,7.494005416219807e-16
2016-09-19,0.015030830741924631,4.440892098500626e-16,0.022714885498093106,6.938893903907228e-16
2016-09-20,0.013815226144493962,4.440892098500626e-16,0.04195806336307426,5.551115123125783e-16
2016-09-21,0.1585160983432556,0.0,1.9361200018492946,2.220446049250313e-16
2016-09-22,0.18065180961369925,4.440892098500626e-16,0.06998716307562124,5.551115123125783e-17
2016-09-23,0.15824400886252982,4.440892098500626e-16,3.386030869996122,3.885780586188048e-16
2016-09-26,0.18519836522352046,4.440892098500626e-16,1.497567533699307,4.996003610813204e-16
2016-09-27,0.21880506459913984,2.220446049250313e-16,5.646346968470493,2.7755575615628914e-16
2016-09-28,0.2070187699738914,1.1102230246251565e-15,2.230603071353888,8.326672684688674e-17
2016-09-29,0.21770921983904618,0.0,0.5131084441215797,3.3306690738754696e-16
2016-09-30,0.20462792467397958,0.0,2.444311951269593,1.942890293094024e-16
2016-10-03,0.20125128815112886,4.440892098500626e-16,3.4641997892539402,3.3306690738754696e-16
2016-10-04,0.17950776527237397,4.440892098500626e-16,2.5224722596308933,6.800116025829084e-16
2016-10-05,0.05270879550862,0.0,0.5296604547075693,8.049116928532385e-16
2016-10-06,0.05313601332736165,0.0,0.8521248885503836,1.3877787807814457e-16
2016-10-07,0.05183337764835265,4.440892098500626e-16,0.4789202112906541,6.106226635438361e-16
2016-10-10,0.040024871390870576,4.440892098500626e-16,0.8608067891970267,3.3306690738754696e-16
2016-10-11,0.04233236359919862,4.440892098500626e-16,1.175192287931064,5.828670879282072e-16
2016-10-12,0.05743670762942789,0.0,0.4085801404641936,2.7755575615628914e-16
2016-10-13,0.05605345012948869,2.220446049250313e-16,0.11093404526004054,4.718447854656915e-16
2016-10-14,0.04791357992019739,0.0,0.2843073634746507,4.163336342344337e-16
2016-10-17,0.04917055142200389,0.0,0.3062401005965703,3.885780586188048e-16
2016-10-18,0.043456375464492374,0.0,0.6545604006909927,1.1102230246251565e-16
2016-10-19,7.988401606873197e-16,0.0,8.673617379884035e-15,4.163336342344337e-17
2016-10-20,2.989795910846027e-15,4.440892098500626e-16,1.734723475976807e-14,4.163336342344337e-16
2016-10-21,1.3322676295501878e-15,0.0,1.951563910473908e-14,3.0531133177191805e-16
2016-10-24,1.1856834958301476e-15,4.440892098500626e-16,2.168404344971009e-14,4.440892098500626e-16
2016-10-25,2.2039661762285334e-15,0.0,1.0408340855860843e-13,2.7755575615628914e-17
2016-10-26,1.970645868709653e-15,2.220446049250313e-16,1.734723475976807e-14,2.5673907444456745e-16
2016-10-27,7.91033905045424e-16,0.0,4.336808689942018e-14,1.3877787807814457e-16
2016-10-28,2.040034807748725e-15,6.661338147750939e-16,3.469446951953614e-14,1.5959455978986625e-16
2016-10-31,1.3530843112619095e-15,4.440892098500626e-16,4.7704895589362195e-14,6.938893903907228e-17
2016-11-01,1.3097162243624894e-15,0.0,5.204170427930421e-14,2.42861286636753e-16
2016-11-02,0.07218190277330733,4.440892098500626e-16,4.590001542967613,1.942890293094024e-16
2016-11-03,0.038361459467045965,0.0,0.7926217299177897,3.2612801348363973e-16
2016-11-04,0.039323192131208724,2.220446049250313e-16,2.4318444383360833,6.591949208711867e-16
2016-11-07,0.03633943601286007,0.0,0.4401001353956414,3.191891195797325e-16
2016-11-08,0.0585465092203909,2.220446049250313e-16,0.23021021301718875,3.191891195797325e-16
2016-11-09,0.06032478833617674,0.0,12.19207586854218,4.163336342344337e-17
2016-11-10,0.025667784544490854,4.440892098500626e-16,0.33124753718272515,2.220446049250313e-16
2016-11-11,0.033096693728417115,8.881784197001252e-16,1.9196741090824614,5.551115123125783e-17
2016-11-14,0.03211324431163311,0.0,1.0889883622314591,6.661338147750939e-16
2016-11-15,0.029109489680350212,0.0,0.530996532192643,4.996003610813204e-16
2016-11-16,0.003599123219218632,0.0,0.03545922800936123,4.649058915617843e-16
2016-11-17,0.0006885158556568932,4.440892098500626e-16,0.008598251229792464,7.008282842946301e-16
2016-11-18,0.003437108132826959,4.440892098500626e-16,0.04948569151822088,5.551115123125783e-16
2016-11-21,0.003273695558795222,0.0,0.023660707030616346,1.186550857568136e-15
2016-11-22,0.006353816522624584,8.881784197001252e-16,0.446153476387455,4.440892098500626e-16
2016-11-23,0.002682863405473024,4.440892098500626e-16,0.00945826864858835,1.1102230246251565e-16
2016-11-25,0.0018823551196981668,0.0,0.015562049474141252,2.3592239273284576e-16
2016-11-28,0.0010198273415737737,0.0,0.0025572105768350856,2.0816681711721685e-16
2016-11-29,0.003111548175430308,0.0,0.0008456343247344178,1.942890293094024e-16
2016-11-30,0.004958002645982475,4.440892098500626e-16,0.07973876490353915,1.1102230246251565e-16
2016-12-01,0.011299490592520726,6.661338147750939e-16,0.5444042268651534,6.938893903907228e-17
2016-12-02,0.01436029591486351,2.220446049250313e-16,0.23398219189499012,7.355227538141662e-16
2016-12-05,0.015884054587724464,6.661338147750939e-16,0.7802701656212975,1.0408340855860843e-15
2016-12-06,0.037376082929158255,6.661338147750939e-16,0.5403866222620005,1.1102230246251565e-16
2016-12-07,0.020681527352226416,4.440892098500626e-16,1.384639878306657,8.187894806610529e-16
2016-12-08,7.28583859910259e-16,0.0,1.734723475976807e-14,7.771561172376096e-16
2016-12-09,0.0005304824263689494,0.0,0.005729309245396108,4.3021142204224816e-16
2016-12-12,0.001424782813510321,4.440892098500626e-16,0.05474991386055818,5.134781488891349e-16
2016-12-13,0.0021215625735436436,4.440892098500626e-16,0.03186778684805512,3.3306690738754696e-16
2016-12-14,0.0033791921043940833,0.0,0.009622033709938416,6.938893903907228e-16
2016-12-15,0.048248845858316514,6.661338147750939e-16,0.8979866571386174,1.1796119636642288e-16
2016-12-16,0.05813987469340482,0.0,0.4362194791086892,1.061650767297806e-15
2016-12-19,0.04929284214518475,0.0,2.296368103905955,6.245004513516506e-17
2016-12-20,0.04904059929294596,8.881784197001252e-16,0.6069172724474693,2.8449465006019636e-16
2016-12-21,0.051245230082186344,2.220446049250313e-16,0.8935915564688791,4.2327252813834093e-16
2016-12-22,0.06705372204315753,6.661338147750939e-16,1.5265048973252866,4.440892098500626e-16
2016-12-23,0.06394384805727449,4.440892098500626e-16,0.7230319098928008,2.7755575615628914e-16
2016-12-27,0.0593688666308907,4.440892098500626e-16,1.1105764235778925,6.453171330633722e-16
2016-12-28,0.054019014118817106,0.0,0.34432464514172606,1.1796119636642288e-16
2016-12-29,0.05045447159036763,4.440892098500626e-16,0.19815104311617787,1.3183898417423734e-16
2016-12-30,0.1810777588579487,4.440892098500626e-16,0.5737073841861635,1.6653345369377348e-16
2017-01-03,0.17012059164221394,4.440892098500626e-16,4.405985907163113,6.38378239159465e-16
2017-01-04,0.20166169974260095,4.440892098500626e-16,2.9455634212990045,5.551115123125783e-17
2017-01-05,0.2712071767921994,0.0,3.4800214430850094,2.498001805406602e-16
2017-01-06,0.22774096275766015,0.0,7.942144586737349,3.608224830031759e-16
2017-01-09,0.1275865133656844,8.881784197001252e-16,3.8954388705207115,5.551115123125783e-17
2017-01-10,0.10758212150093485,0.0,0.9883364898569114,3.608224830031759e-16
2017-01-11,0.10036675783081117,1.1102230246251565e-15,0.38127331215063404,5.551115123125783e-16
2017-01-12,0.0963134965052709,0.0,1.4426328412107687,1.942890293094024e-16
2017-01-13,0.09522869295666327,6.661338147750939e-16,1.2841377052687708,7.216449660063518e-16
2017-01-17,0.18474324459006283,2.220446049250313e-16,3.776909209132987,1.3877787807814457e-16
2017-01-18,0.1734170063765173,4.440892098500626e-16,2.6004874079841462,2.7755575615628914e-17
2017-01-19,0.17440615252242983,4.440892098500626e-16,3.3123123655666267,1.1102230246251565e-16
2017-01-20,0.16621870953919402,0.0,2.1793175062806944,5.551115123125783e-16
2017-01-23,0.16170867628414817,4.440892098500626e-16,0.44689276172336834,1.3877787807814457e-16
2017-01-24,0.06388303404501265,6.661338147750939e-16,5.07725012211112,8.881784197001252e-16
2017-01-25,0.11863525366527859,2.220446049250313e-16,1.9314998138342754,3.3306690738754696e-16
2017-01-26,0.12294244199746251,2.220446049250313e-16,2.43541714765246,8.326672684688674e-16
2017-01-27,0.12397519078586947,4.440892098500626e-16,1.4140770121816477,1.4155343563970746e-15
2017-01-30,0.1258288590479133,2.220446049250313e-16,1.2716947270030283,8.326672684688674e-17
2017-01-31,0.1968638746285969,0.0,10.953720910984464,3.0531133177191805e-16
2017-02-01,0.173978758791544,2.220446049250313e-16,3.88490916204816,2.636779683484747e-16
2017-02-02,0.15676470027759876,2.220446049250313e-16,1.5902571811324608,6.661338147750939e-16
2017-02-03,0.155915579896939,2.220446049250313e-16,0.4243727434843328,1.942890293094024e-16
2017-02-06,0.13574752611367275,0.0,4.250115433906158,1.0269562977782698e-15
2017-02-07,0.10323502421862181,0.0,0.28074296291839484,8.98586760555986e-16
2017-02-08,0.08039109276129365,0.0,4.9021278764517335,1.1102230246251565e-16
2017-02-09,0.07908352405414414,0.0,4.1715437969973985,1.3877787807814457e-17
2017-02-10,0.0970921110212824,2.220446049250313e-16,0.2998539369322814,3.95516952522712e-16
2017-02-13,0.08442957146755789,4.440892098500626e-16,2.902873393185331,3.469446951953614e-16
2017-02-14,0.004790461913032689,2.220446049250313e-16,0.02025139772023933,3.5388358909926865e-16
2017-02-15,0.004274916291113413,2.220446049250313e-16,0.02178307370902851,3.2612801348363973e-16
2017-02-16,0.008123262067460285,2.220446049250313e-16,0.6538350318435662,1.942890293094024e-16
2017-02-17,0.006601178607435001,2.220446049250313e-16,0.058320757240000895,2.8796409701215e-16
2017-02-21,0.000933694897446111,2.220446049250313e-16,0.006160135832911171,3.2612801348363973e-16
2017-02-22,0.00638427069615048,6.661338147750939e-16,0.04605799607654802,8.326672684688674e-16
2017-02-23,0.006468767545247514,2.220446049250313e-16,0.04148082111671238,6.938893903907228e-17
2017-02-24,0.005891436848036856,0.0,0.0958794636554813,4.579669976578771e-16
2017-02-27,0.007841868803017536,0.0,0.03941238208795064,5.134781488891349e-16
2017-02-28,0.008081014056089896,4.440892098500626e-16,0.17761946915575283,1.3877787807814457e-17
2017-03-01,8.461113754076877e-16,2.220446049250313e-16,1.5178830414797062e-14,2.5673907444456745e-16
2017-03-02,9.731798700229888e-16,4.440892098500626e-16,2.2768245622195593e-14,1.1796119636642288e-16
2017-03-03,1.2780575209259126e-15,2.220446049250313e-16,8.673617379884035e-15,1.1796119636642288e-16
2017-03-06,1.7050163364507043e-15,2.220446049250313e-16,4.7704895589362195e-14,1.214306433183765e-16
2017-03-07,8.53267109746092e-16,4.440892098500626e-16,2.6020852139652106e-14,4.163336342344337e-16
2017-03-08,0.10011846377018044,4.440892098500626e-16,1.5305984060083893,1.2212453270876722e-15
2017-03-09,0.0986864187275453,4.440892098500626e-16,1.7184306084351,8.465450562766819e-16
2017-03-10,0.10119646726844003,4.440892098500626e-16,1.3016146392091097,0.0
2017-03-13,0.08943828425731792,8.881784197001252e-16,2.5221673891747667,2.498001805406602e-16
2017-03-14,0.08805312428526815,2.220446049250313e-16,1.800996062110709,3.885780586188048e-16
2017-03-15,0.14916269378656116,0.0,3.272718076146796,2.7755575615628914e-16
2017-03-16,0.14117110135303643,2.220446049250313e-16,1.2313352404084923,3.469446951953614e-16
2017-03-17,0.12236109313460417,2.220446049250313e-16,2.4627693989603228,2.706168622523819e-16
2017-03-20,0.11960219991760423,0.0,1.8745120540659184,3.3306690738754696e-16
2017-03-21,0.10369077940362524,2.220446049250313e-16,3.7483898226445267,7.632783294297951e-16
2017-03-22,0.16580134401077734,0.0,8.03472043211341,1.1102230246251565e-16
2017-03-23,0.17940112113999648,4.440892098500626e-16,2.1571977435391503,4.996003610813204e-16
2017-03-24,0.17856602738796995,4.440892098500626e-16,5.395912449023773,1.1102230246251565e-16
2017-03-27,0.17371699285259332,0.0,1.9248545236556411,3.885780586188048e-16
2017-03-28,0.17422907273973245,2.220446049250313e-16,4.10832690966448,6.106226635438361e-16
2017-03-29,0.20434869087778618,2.220446049250313e-16,3.1260570435030863,4.3021142204224816e-16
2017-03-30,0.20157382627779497,4.440892098500626e-16,2.592192446099605,1.5265566588595902e-16
2017-03-31,0.19042062245513788,0.0,1.7635495750971875,2.3592239273284576e-16
2017-04-03,0.18071637386114597,4.440892098500626e-16,1.1261052225565102,1.249000902703301e-16
2017-04-04,0.18657172556309354,4.440892098500626e-16,3.738410418929038,6.453171330633722e-16
2017-04-05,0.10425452997070875,0.0,0.6829763615993738,4.440892098500626e-16
2017-04-06,0.11709925694748197,4.440892098500626e-16,1.6882739344152988,1.942890293094024e-16
2017-04-07,0.12009661408360114,4.440892098500626e-16,2.434712674055972,5.551115123125783e-17
2017-04-10,0.118433667278704,0.0,2.0980993381622577,2.7755575615628914e-16
2017-04-11,0.11665004972870333,0.0,2.645046009268348,5.551115123125783e-16
2017-04-12,0.0966703808762674,4.440892098500626e-16,1.6306480203465428,1.6653345369377348e-16
2017-04-13,0.0940404886849549,8.881784197001252e-16,1.770334703023247,6.106226635438361e-16
2017-04-17,0.09724185104635673,4.440892098500626e-16,2.7572982051926944,2.7755575615628914e-16
2017-04-18,0.10691322049485771,0.0,2.1132158610860046,1.6653345369377348e-16
2017-04-19,0.10934855080133055,4.440892098500626e-16,3.7391637276927048,8.326672684688674e-17
2017-04-20,0.2091997160806079,4.440892098500626e-16,2.1978839875446377,4.996003610813204e-16
2017-04-21,0.1546116828055879,0.0,7.503985080265021,2.220446049250313e-16
2017-04-24,0.1554743065516082,0.0,1.041183366821217,2.7755575615628914e-16
2017-04-25,0.14069890606336136,0.0,0.6760838538389128,4.163336342344337e-16
2017-04-26,0.1372811643397805,0.0,0.5571655768735716,1.3877787807814457e-16
2017-04-27,0.05751683365338275,2.220446049250313e-16,3.0903970881022373,5.551115123125783e-17
2017-04-28,0.05810286902062372,4.440892098500626e-16,2.0420691631951655,1.096345236817342e-15
2017-05-01,0.06617959281951687,4.440892098500626e-16,0.2557630356920691,8.881784197001252e-16
2017-05-02,0.06522107547154876,2.220446049250313e-16,1.1080986680241796,7.91033905045424e-16
2017-05-03,0.07419936393588941,0.0,1.3499100747703559,1.8041124150158794e-16
2017-05-04,0.10229084019863016,0.0,0.5971634275388432,3.885780586188048e-16
2017-05-05,0.10414632581260129,4.440892098500626e-16,1.301548877990135,4.718447854656915e-16
2017-05-08,0.10828224931244756,4.440892098500626e-16,0.21530133248443167,2.498001805406602e-16
2017-05-09,0.09878684673199015,0.0,1.2943497504887138,8.326672684688674e-17
2017-05-10,0.09257994201148606,4.440892098500626e-16,0.1316669570271614,1.942890293094024e-16
2017-05-11,1.0755285551056204e-15,0.0,4.336808689942018e-15,5.551115123125783e-17
2017-05-12,5.117434254131581e-16,0.0,1.734723475976807e-14,1.249000902703301e-16
2017-05-15,5.186823193170653e-16,4.440892098500626e-16,1.734723475976807e-14,2.7755575615628914e-17
2017-05-16,3.365363543395006e-16,2.220446049250313e-16,8.673617379884035e-15,1.249000902703301e-16
2017-05-17,4.440892098500626e-16,0.0,1.5178830414797062e-14,1.8041124150158794e-16
2017-05-18,4.163336342344337e-16,4.440892098500626e-16,3.2526065174565133e-15,2.636779683484747e-16
2017-05-19,8.396061623727746e-16,0.0,0.0,2.3592239273284576e-16
2017-05-22,3.9898639947466563e-16,0.0,8.673617379884035e-15,2.0816681711721685e-16
2017-05-23,5.863365348801608e-16,0.0,8.673617379884035e-15,1.6653345369377348e-16
2017-05-24,5.429684479807406e-16,0.0,2.6020852139652106e-14,3.469446951953614e-16
2017-05-25,5.290906601729262e-16,2.220446049250313e-16,4.336808689942018e-15,3.469446951953614e-16
2017-05-26,3.7470027081099033e-16,0.0,4.336808689942018e-15,1.1102230246251565e-16
2017-05-30,1.1726730697603216e-15,0.0,2.6020852139652106e-14,2.7755575615628914e-16
2017-05-31,7.251144129583054e-16,2.220446049250313e-16,8.673617379884035e-15,2.5673907444456745e-16
2017-06-01,1.3166551182663966e-15,6.661338147750939e-16,2.6020852139652106e-14,3.7470027081099033e-16
2017-06-02,9.581094598254403e-16,0.0,1.734723475976807e-14,1.3877787807814457e-17
2017-06-05,4.176346768414163e-16,0.0,1.734723475976807e-14,1.3877787807814457e-17
2017-06-06,1.6523241108679088e-15,2.220446049250313e-16,3.0357660829594124e-14,1.942890293094024e-16
2017-06-07,1.4558666772135354e-15,6.661338147750939e-16,1.3010426069826053e-14,1.942890293094024e-16
2017-06-08,1.0364972768961422e-15,0.0,5.204170427930421e-14,3.469446951953614e-16
2017-06-09,5.473052566706826e-16,2.220446049250313e-16,0.0,4.718447854656915e-16
2017-06-12,8.582544397395253e-16,0.0,0.0,0.0
2017-06-13,9.3718435789647e-16,0.0,8.673617379884035e-15,1.8041124150158794e-16
2017-06-14,5.872038966181492e-16,4.440892098500626e-16,4.336808689942018e-15,0.0
2017-06-15,7.164407955784213e-16,2.220446049250313e-16,2.6020852139652106e-14,3.885780586188048e-16
2017-06-16,0.05942879068846023,2.220446049250313e-16,0.8785968271259395,6.661338147750939e-16
2017-06-19,0.05307109782288157,0.0,0.5615534603914656,3.608224830031759e-16
2017-06-20,0.05758059593431946,2.220446049250313e-16,0.39761988921553293,2.498001805406602e-16
2017-06-21,0.06175863735529466,8.881784197001252e-16,1.990874473432741,8.604228440844963e-16
2017-06-22,0.05224483050260387,0.0,0.9260090947287372,5.273559366969494e-16
2017-06-23,0.08289814717269223,4.440892098500626e-16,0.7523560709053442,2.8449465006019636e-16
2017-06-26,0.08366663399299284,4.440892098500626e-16,1.8717412347696565,5.342948306008566e-16
2017-06-27,0.08706910324585648,0.0,3.608744988031448,3.3306690738754696e-16
2017-06-28,0.10476554846567679,4.440892098500626e-16,1.1230362500187947,3.7470027081099033e-16
2017-06-29,0.12322003180367036,4.440892098500626e-16,2.3052508456842657,1.5265566588595902e-16
2017-06-30,0.1617308898451243,4.440892098500626e-16,4.664685698901058,2.7755575615628914e-16
2017-07-03,0.15992086379515935,2.220446049250313e-16,2.5171439468428884,1.0269562977782698e-15
2017-07-05,0.15723975564209403,2.220446049250313e-16,4.71311377229687,4.440892098500626e-16
2017-07-06,0.1560572957617838,4.440892098500626e-16,2.6344624426302263,1.6653345369377348e-16
2017-07-07,0.16729772867267234,0.0,0.46035658919477834,7.216449660063518e-16
2017-07-10,0.3965803545440884,0.0,2.8222148790002706,1.0824674490095276e-15
2017-07-11,0.3778264474045436,0.0,2.8135710790717483,8.187894806610529e-16
2017-07-12,0.3767855448661317,2.220446049250313e-16,9.267766851079484,2.3592239273284576e-16
2017-07-13,0.44659853285047224,8.881784197001252e-16,4.376502796915715,4.718447854656915e-16
2017-07-14,0.4405317701211561,4.440892098500626e-16,6.036662264375849,9.43689570931383e-16
2017-07-17,0.2134016229922318,0.0,1.9476625626515403,1.942890293094024e-16
2017-07-18,0.1953197310200874,0.0,1.915219269567215,5.551115123125783e-17
2017-07-19,0.19626810304814024,4.440892098500626e-16,0.4229109070886714,1.8041124150158794e-16
2017-07-20,0.2474062392354654,4.440892098500626e-16,8.79426470588608,5.898059818321144e-16
2017-07-21,0.23572847216750364,2.220446049250313e-16,5.922052480767681,1.249000902703301e-16
2017-07-24,0.14465981748864842,4.440892098500626e-16,2.22754585797533,0.0
2017-07-25,0.1466968371905004,0.0,1.024502070760009,1.6653345369377348e-16
2017-07-26,0.13481042102184737,0.0,3.2609472483404462,1.8041124150158794e-15
2017-07-27,0.13719757619114273,0.0,2.5403015187193314,9.71445146547012e-17
2017-07-28,0.13302915136256993,0.0,3.1045783442202897,8.049116928532385e-16
2017-07-31,0.16511247259672987,0.0,0.35020513134392806,9.159339953157541e-16
2017-08-01,0.16076060698263903,0.0,2.0556037439699346,2.0816681711721685e-16
2017-08-02,0.1463492565728226,4.440892098500626e-16,5.057195076291487,2.7755575615628914e-17
2017-08-03,0.140918576759819,4.440892098500626e-16,0.826193887252997,1.4710455076283324e-15
2017-08-04,0.14630275931632303,4.440892098500626e-16,0.06095051243459361,1.1796119636642288e-16
2017-08-07,0.08753461555771108,4.440892098500626e-16,0.32768343741288763,8.81239525796218e-16
2017-08-08,0.0893140231866625,0.0,3.3817258971453206,2.0122792321330962e-16
2017-08-09,0.08230072060143993,0.0,2.9552258234008404,5.967448757360216e-16
2017-08-10,0.0857058848046256,0.0,1.8569239795504642,6.245004513516506e-16
2017-08-11,0.0731370550164996,4.440892098500626e-16,0.040856018872603275,1.3877787807814457e-16
2017-08-14,0.24484159894436502,4.440892098500626e-16,3.539179973929352,4.163336342344337e-16
2017-08-15,0.24850039783748548,4.440892098500626e-16,3.507486664206024,5.273559366969494e-16
2017-08-16,0.2357416258807648,8.881784197001252e-16,0.7575359427819048,5.273559366969494e-16
2017-08-17,0.22054615281906764,0.0,2.2820677910924165,4.579669976578771e-16
2017-08-18,0.2206313809654093,0.0,3.313344841455496,3.885780586188048e-16
2017-08-21,0.15180937403450528,0.0,0.009323443968278257,7.355227538141662e-16
2017-08-22,0.15035937678774303,2.220446049250313e-16,0.7840521696797216,7.771561172376096e-16
2017-08-23,0.16628949276493415,4.440892098500626e-16,1.0410534872994048,1.1102230246251565e-16
2017-08-24,0.16114852302400828,0.0,0.3678269019894787,4.163336342344337e-17
2017-08-25,0.1613012296722261,2.220446049250313e-16,0.1432530230489285,7.563394355258879e-16
2017-08-28,0.020836627449785414,1.1102230246251565e-15,0.2870697833865562,8.326672684688674e-16
2017-08-29,0.022572692268478738,8.881784197001252e-16,0.7303474874157876,1.1102230246251565e-16
2017-08-30,0.02524360643785129,0.0,0.3789382509324958,6.938893903907228e-17
2017-08-31,0.05213400823866718,0.0,0.5480535771727919,1.096345236817342e-15
2017-09-01,0.04781367386095867,4.440892098500626e-16,0.1289704513318668,1.1102230246251565e-16
2017-09-05,0.1052438538806253,0.0,5.992885559481937,2.498001805406602e-16
2017-09-06,0.06111610259059847,0.0,1.4323215694575855,8.326672684688674e-17
2017-09-07,0.06631200299563061,4.440892098500626e-16,1.76271767469551,8.604228440844963e-16
2017-09-08,0.06375395926992408,0.0,0.6132044738416282,2.220446049250313e-16
2017-09-11,0.061295252542949506,2.220446049250313e-16,3.135994490022142,1.1275702593849246e-15
2017-09-12,0.0984164516725358,0.0,0.4449267739037614,9.71445146547012e-17
2017-09-13,0.10067644660530464,4.440892098500626e-16,1.5201013101660312,2.220446049250313e-16
2017-09-14,0.08740414575971463,0.0,0.6529299423247998,1.5265566588595902e-16
2017-09-15,0.09124449444709798,0.0,1.9524855325842765,1.1102230246251565e-16
2017-09-18,0.09884656600774888,4.440892098500626e-16,1.3724731807395483,4.440892098500626e-16
2017-09-19,1.8388068845354155e-16,2.220446049250313e-16,1.734723475976807e-14,1.6653345369377348e-16
2017-09-20,1.0842021724855044e-15,0.0,6.938893903907228e-14,5.551115123125783e-17
2017-09-21,3.139849491518021e-16,0.0,2.168404344971009e-15,1.6653345369377348e-16
2017-09-22,2.230854390106174e-15,8.881784197001252e-16,5.637851296924623e-14,5.551115123125783e-17
2017-09-25,1.0928757898653885e-15,4.440892098500626e-16,6.071532165918825e-14,1.1102230246251565e-16
2017-09-26,0.03307302766694264,4.440892098500626e-16,0.9441661682632261,3.7470027081099033e-16
2017-09-27,0.03127043781005506,0.0,0.06640489909899572,2.220446049250313e-16
2017-09-28,0.03694768232322644,6.661338147750939e-16,0.33830483321405785,2.983724378680108e-16
2017-09-29,0.03888270701427335,4.440892098500626e-16,0.9455895329429025,8.326672684688674e-17
2017-10-02,0.03128892002509863,4.440892098500626e-16,0.12725215997981162,2.0122792321330962e-16
2017-10-03,8.829742492721948e-16,2.220446049250313e-16,4.336808689942018e-15,4.440892098500626e-16
2017-10-04,8.014422459012849e-16,0.0,1.734723475976807e-14,2.7755575615628914e-16
2017-10-05,7.979727989493313e-16,0.0,1.734723475976807e-14,8.604228440844963e-16
2017-10-06,0.0021378564279040547,0.0,0.006811122217117299,3.608224830031759e-16
2017-10-09,0.0021683828450103394,4.440892098500626e-16,0.028704315258075777,8.326672684688674e-17
2017-10-10,3.5735303605122226e-16,0.0,2.168404344971009e-15,4.0245584642661925e-16
2017-10-11,2.2169766022983595e-15,0.0,2.6020852139652106e-14,1.734723475976807e-16
2017-10-12,1.061650767297806e-15,8.881784197001252e-16,1.3010426069826053e-14,4.3021142204224816e-16
2017-10-13,2.060851489460447e-15,4.440892098500626e-16,4.336808689942018e-15,1.8041124150158794e-16
2017-10-16,1.2038980923279041e-15,0.0,0.0,1.1796119636642288e-16
2017-10-17,0.014023298842182527,4.440892098500626e-16,0.0955720729052794,5.551115123125783e-16
2017-10-18,0.012527913575190359,4.440892098500626e-16,0.1973721134952786,5.828670879282072e-16
2017-10-19,0.009860681054345436,0.0,0.07550336303731223,6.938893903907228e-16
2017-10-20,0.007707345895629811,6.661338147750939e-16,0.12660237587596573,3.400058012914542e-16
2017-10-23,0.013195020683306104,4.440892098500626e-16,0.0011860657413067383,1.8041124150158794e-16
2017-10-24,0.023708739109279585,4.440892098500626e-16,1.2165869756100653,2.7755575615628914e-17
2017-10-25,0.0248613638307468,4.440892098500626e-16,0.1451845825150254,7.147060721024445e-16
2017-10-26,0.03225576311872085,0.0,1.1138548951066929,2.0816681711721685e-17
2017-10-27,0.034469006539734504,0.0,2.0475691857472014,2.636779683484747e-16
2017-10-30,0.0287723288188777,0.0,0.6245622602885516,3.677613769070831e-16
2017-10-31,0.03747918923360484,8.881784197001252e-16,0.25602672632634704,3.608224830031759e-16
