date,total_pnl,market_beta_pnl,sector_exposure_pnl,size_value_momentum_factor_pnl,transaction_cost_pnl,residual_alpha_pnl,rolling_60d_residual_beta,total_sector_pnl__Information Technology,total_sector_pnl__Unknown,total_sector_pnl__Consumer Staples,total_sector_pnl__Energy,total_sector_pnl__Utilities,total_sector_pnl__Industrials,total_sector_pnl__Consumer Discretionary,total_sector_pnl__Communication Services,total_sector_pnl__Financials,total_sector_pnl__Materials,total_sector_pnl__Real Estate,total_sector_pnl__Health Care
2019-03-25,-0.00703833742278696,2.467181270469665e-19,0.0012869617227655574,0.0,-5.476512248296733e-05,-0.008270534023069551,0.26207400406936,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-03-26,0.001666346424918926,1.3263359647888616e-18,-0.00014100060590584724,0.0,-0.0005583541262701505,0.0023657011570949226,0.2720290285398188,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-03-27,0.0006015298254070599,8.818736636656197e-20,0.0015500129412537123,0.0,-1.7676172588347193e-05,-0.0009308069432583052,0.2722838575336851,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-03-28,0.000761866139801181,1.0695810053159987e-18,0.0005460481996673846,0.0,-9.960413037290662e-06,0.00022577835317108596,0.2782096520138922,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-03-29,0.001109150659274985,1.2919287234108942e-18,-0.0011995020728732357,0.0,-1.1415422376214072e-05,0.002320068154524434,0.2999095727774167,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-04-01,0.002475266625518831,-1.5539719026085309e-18,-0.003933927437173315,0.0,-2.8647599338433204e-05,0.006437841662030581,0.36502938094111903,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-04-02,-0.004459010790525476,-2.2871185270652294e-19,-8.615010897349556e-05,0.0,-0.00040392270162757676,-0.003968937979924403,0.44079663453329815,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-04-03,0.0021819154629224894,2.22525732652401e-18,-0.0010646997028895327,0.0,-0.00010614758205277939,0.003352762747864799,0.4355061864591678,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-04-04,0.00867627605249777,-8.3012146186806e-19,0.0030401428888658442,0.0,-3.932690898595797e-05,0.005675460072617884,0.45680234936839104,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-04-05,0.0015502410552645377,-2.403249674730332e-18,-0.0009416527362702382,0.0,-4.5719718429366115e-05,0.0025376135099641445,0.44554822329110916,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-04-08,-0.003102523576016685,5.261542785593578e-19,-0.0010562626842633642,0.0,-2.1724506954649264e-05,-0.002024536384798672,0.4534289985652582,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-04-09,-0.002832308438657658,-4.0158168394211924e-19,-0.000389471110586433,0.0,-0.0004940900069734996,-0.001948747321097725,0.4476486677295826,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-04-10,0.001915590413832112,-6.465957978535268e-19,-0.0008494363003478538,0.0,-2.0970641733542727e-05,0.0027859973559135093,0.42414963359629027,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-04-11,-0.0023357110883763877,-5.161575529550895e-19,0.0012874233191821859,0.0,-2.8070082713390726e-05,-0.0035950643248451822,0.4442238835902804,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-04-12,0.007050905386057061,4.0410363688856004e-19,5.502678102716418e-05,0.0,-2.7446580817735986e-05,0.007023325185847633,0.4523077156665093,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-04-15,-0.000268277119801,-3.6671437652696764e-19,0.0004601485724108077,0.0,-2.8496426170481974e-05,-0.0006999292660413253,0.46054924254202234,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-04-16,-0.002161515260143783,-2.3943746294938494e-20,-0.0007079851646889796,0.0,-0.00036866252311407025,-0.0010848675723407332,0.47923322012854874,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-04-17,-0.00030086133792542785,-1.5803326045095974e-18,0.0023148278159997593,0.0,-3.932715345437365e-05,-0.0025763620004708118,0.48852725124474544,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-04-18,0.0012754354393668657,-5.999627671359923e-19,0.0005813584783504554,0.0,-6.451978292934864e-05,0.0007585967439457595,0.4885236776122275,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-04-22,-0.00080087285257772,-6.310727912049096e-20,-0.001324356937502763,0.0,-6.021345794860796e-06,0.0005295054307199037,0.4618395884780103,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-04-23,0.0008647230964606574,1.536962597392003e-18,-0.001138979410730386,0.0,-3.0346040916128203e-05,0.00203404854810717,0.43716936824028513,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-04-24,0.0031379036186583633,3.3145698548964073e-19,0.001791646378069906,0.0,-0.0004494949165063781,0.001795752157094835,0.43992581752931176,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-04-25,-0.0042576377080654725,-1.0893691811296623e-18,-0.0019595083234419134,0.0,-2.4538650177983343e-05,-0.0022735907344455745,0.4391232448914583,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-04-26,0.003718221957844393,1.0961397630654103e-18,0.0010681494993521811,0.0,-3.0037709335213787e-05,0.0026801101678274246,0.43926178403502,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-04-29,0.0023660084737362266,-9.164749969040331e-20,-0.000333929843700769,0.0,-5.2922544624071284e-05,0.002752860862061067,0.4349203080622787,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-04-30,-0.002781433380243272,1.5542844663426042e-19,0.0009379559247431722,0.0,-4.0702264361688754e-05,-0.0036786870406247557,0.42203804853885013,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-05-01,0.0012931082322615228,2.4094432569963334e-19,0.0005864264621548217,0.0,-0.0005033268703486622,0.001210008640455363,0.401589609099096,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-05-02,-0.002713367519897921,-5.997187707529236e-20,0.0003671870326029414,0.0,-4.1889216584988264e-05,-0.0030386653359158744,0.40152607835273346,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-05-03,0.003927239371946367,-1.0653154664255363e-18,-0.00030279235220530157,0.0,-1.1020156163804588e-05,0.004241051880315474,0.40384323401089767,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-05-06,0.004850186244638766,1.6596909377609604e-18,0.0011369546506543745,0.0,-3.1830516749350285e-05,0.0037450621107337403,0.3764753484636573,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-05-07,-0.006817481706984764,4.426638137939399e-18,0.0017308191196432493,0.0,-3.2141637497459806e-05,-0.008516159189130557,0.3934742009562227,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-05-08,0.0007472095443148135,1.1935249815465576e-18,0.00039164271053280446,0.0,-0.0005085098486978369,0.0008640766824798447,0.3881741363419833,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-05-09,-0.001474975020120747,1.585160875225715e-19,0.000985107135285756,0.0,-1.2974380371051498e-05,-0.0024471077750354516,0.38997267472190494,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-05-10,-0.0037257130514944804,1.742798549248457e-18,0.0011759888236815574,0.0,-3.874123782492789e-05,-0.0048629606373511115,0.3752895513854332,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-05-13,-0.0039985987983820895,-7.800107927596633e-18,0.004226419835790996,0.0,-1.6956931585235102e-05,-0.008208061702587841,0.3654529865987601,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-05-14,-0.001020208324657372,-2.751793225345442e-19,-0.0020666905866027563,0.0,-7.686472642837812e-05,0.001123346988373763,0.3638372929292335,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-05-15,-0.005089112803118979,3.69198508062186e-19,-0.001710259107463924,0.0,-0.0004296098580774915,-0.002949243837577564,0.3567265715772819,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-05-16,-0.005115515049623766,2.5010530703763e-18,0.00047387526317665783,0.0,-1.312771607895615e-05,-0.00557626259672147,0.3401180928535246,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-05-17,-0.003981367098197216,1.1733382272641751e-18,0.0033024391941759964,0.0,-2.0775497021626374e-05,-0.007263030795351588,0.34667811669597187,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-05-20,0.002451310811731748,7.534939485308412e-19,0.005122929380769098,0.0,-1.9635142121614273e-05,-0.002651983426915736,0.35407661979977756,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-05-21,0.0029609052384674335,-5.673663386278229e-18,-0.003196000565528936,0.0,-5.700090430680324e-05,0.006213906708303178,0.36470397826328527,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-05-22,-0.009451819902764978,8.796400427122401e-19,0.001993594663066896,0.0,-0.0004349890331767753,-0.0110104255326551,0.3779896426125628,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-05-23,-0.0023292174521619656,4.184587038614018e-18,0.0038261587151261554,0.0,-2.013231117395712e-05,-0.006135243856114168,0.381465291398796,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-05-24,0.00045479778830197074,-5.133108796725172e-19,-0.00037840073608882773,0.0,-4.345514735177734e-05,0.0008766536717425763,0.3819899069186225,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-05-28,-0.0056925505862046285,-4.54295759767153e-18,-0.0020844538752691176,0.0,-9.892495372537115e-06,-0.003598204215562969,0.3828545711722498,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-05-29,-0.004206633631547216,1.2935668437281772e-18,-0.0006600231946889989,0.0,-3.631797248539639e-05,-0.0035102924643728222,0.38704448555144105,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-05-30,-0.00628060162112964,-1.812564931537084e-18,-0.001477276961242026,0.0,-0.0003063510538131553,-0.004496973606074458,0.37949386970275856,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-05-31,0.0009067668129419745,-2.8326641833307295e-18,0.005410534683739394,0.0,-1.3796471473897036e-05,-0.004489971399323519,0.3669899045336922,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-06-03,0.015551180273126256,2.771144743592281e-19,0.007722204129223027,0.0,-5.1436258637373786e-05,0.007880412402540601,0.37385165512425,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-06-04,0.00448974776546021,-1.7226491370734292e-18,-0.007563465754898683,0.0,-3.994302417550666e-05,0.012093156544534401,0.40318279164454685,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-06-05,-0.009328659314971316,-6.058558486746651e-19,0.002176402368226342,0.0,-8.848568087077208e-05,-0.011416576002326885,0.37486018213423683,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-06-06,-0.00728310062122034,5.616442464505745e-19,-0.00240966769914411,0.0,-0.0004086468908307443,-0.0044647860312454855,0.3685678884667694,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-06-07,-0.0018576052097923317,3.702973870118837e-18,-0.0019643319591772603,0.0,-2.2286881554431284e-05,0.00012901363093935597,0.3617940792620984,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-06-10,0.0027468038630853744,-4.770497130279282e-19,-0.0047682554987422635,0.0,-3.1392850285957075e-05,0.007546452212113596,0.3662572881532964,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-06-11,0.003719141185171814,-4.001564503524735e-19,0.00013874368215519947,0.0,-1.3835356472748747e-05,0.003594232859489364,0.3649812237550399,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-06-12,-0.0025576602887197064,-8.466696031338675e-20,0.003417359028193273,0.0,-1.5906461532736376e-05,-0.005959112855380243,0.36344226031885907,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-06-13,0.006684181876817178,-2.365905286925223e-18,-0.0005919804302787131,0.0,-0.00045241494575861524,0.0077285772528545085,0.37851487873068673,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-06-14,7.143542093795353e-05,5.538138863855059e-19,0.004861074703651706,0.0,-2.4561530472043473e-05,-0.00476507775224171,0.38108168024546274,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-06-17,0.004640065293463258,-3.3044952932429614e-19,-0.0010559547137184455,0.0,-2.0443091121578182e-05,0.005716463098303282,0.36337393308083155,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-06-18,0.0018726796085505987,-2.497094114744076e-18,-0.00629738549885003,0.0,-6.630031147764137e-05,0.008236365418878273,0.3799755018427084,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-06-19,-0.003218463006444493,-2.2036754706783234e-18,-0.000576209549422625,0.0,-7.852302543829094e-05,-0.0025637304315835746,0.37350173063379943,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-06-20,0.002278677258729548,2.560673560588003e-18,0.0007377035748860737,0.0,-0.000539976942540766,0.0020809506263842377,0.3720792018262517,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-06-21,0.0010900166573328046,-1.0588793404232031e-18,0.001071399031974288,0.0,-5.0106495262839506e-05,6.872412062135713e-05,0.37022877283181754,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-06-24,-0.005683459406729137,1.1862528541727649e-18,-0.0005467918270232923,0.0,-4.086289950873833e-05,-0.005095804680197108,0.3758584697441772,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-06-25,-0.00036675053447013216,2.810693419327903e-18,0.0025706142951017687,0.0,-2.5501003162453662e-05,-0.0029118638264094498,0.37262886543135904,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-06-26,0.0010039696186384907,6.039441173070026e-19,-0.004191335992156555,0.0,-7.822328965423446e-05,0.005273528900449279,0.35312453613517497,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-06-27,-0.0014154048227876174,-1.9755601697119167e-18,-0.0019119114591520541,0.0,-0.0005830549279854964,0.001079561564349935,0.3495519257881711,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-06-28,0.003727249139463307,-1.3478763697028635e-18,6.597256841630068e-05,0.0,-2.751818195148861e-05,0.0036887947529984965,0.3504951857267415,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-07-01,-0.0038683838837630935,-6.38633192980783e-19,-0.001555151961132971,0.0,-4.082503339650112e-05,-0.002272406889233621,0.34090736032287605,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-07-02,-0.0063449167901057256,-1.3441805735052895e-19,0.0005939915520924127,0.0,-2.2984674054857543e-05,-0.00691592366814328,0.33748820459039097,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
2019-07-03,-0.0008688139142156744,-3.1045167313286648e-19,0.0008823826418583957,0.0,-2.5632762071321827e-05,-0.001725563794002748,0.32815661029912513,-0.08683969037858374,-0.06675319704865348,-0.045512775284745094,-0.03025768359998479,-0.012127769863157712,-0.007565176160337177,-0.006755563499615256,-0.0029046905231696054,0.0023542386235274925,0.008353599179188207,0.010443664184458185,0.01356454207653558
